date,id,content,username,like_count,retweet_count
2023-02-06 10:48:46+00:00,1622547847152300032,"Lihkku sámi álbmotbeivviin!
Idag är det samernas nationaldag, stor lycka med dagen till hela Sápmi! #SámiNationalDay
#StandWithSápmi https://t.co/sck93wGQbY",bolund,74,12
2023-02-03 09:52:56+00:00,1621446632209260544,"Forests are not renewable, they are ecosystems! 
 
@vonderleyen @VSinkevicius @TimmermansEU @KadriSimson @markuspieperMEP @NilsTorvalds @woelken @nicogoncas @MartinHaeusling @grudlerch @sirarego @EvzenTosenovsky @sweden2023eu 

#ForestsAreNotRenewable #StandWithSápmi https://t.co/YizBn06BuT",FFF_Stockholm,87,39
2023-01-17 18:04:41+00:00,1615409788220805124,@LBurnelius #standwithSápmi,kbredberg,0,0
2023-01-11 10:31:33+00:00,1613121427531612163,We as Fridays For Future Sweden #StandWithSápmi,FFF_Sweden,9,1
2023-01-10 18:24:44+00:00,1612878120545095701,"Urfolk bedömning av vad ekosystem tål måste väga tyngst. När Sveaskog respekterar samernas RÄTT till att säga nej till intrång, tar de även steg i linje med Sveriges internationella åtaganden gällande klimat &amp; biologisk mångfald.
#FPIC #standwithSápmi 
https://t.co/Hujf5pywvO",LBurnelius,500,137
2022-10-23 12:00:42+00:00,1584152833066414081,"🦌 Watch this documentary 🦌
Can Arctic Sámi Parliaments Defend Their Way of Life from Green Developments 

#ABCnews #greencolonisation #arctic #indigenouspeoples #sapmi #sápmi #sami #saamelaiset #samipeople #sámediggi #samiparliament #standwithsápmi 

https://t.co/lz55ZcaFrI",marikor,17,6
2022-10-18 05:06:00+00:00,1582236531225509888,"Avverkningshotad renbetesmark och hänglavsrik skog (340 hektar!) med flertal rödlistade arter i Idre - samebyn har inte informerats om kommande avverkning. Reagera @Skogsstyrelsen!

#skyddaskogen #naturpolitik #stoppaavverkningen  #standwithsápmi #skogsmissbruket #hållbarhetskris https://t.co/hsse84FUVy",skyddaskogen,44,26
2022-09-14 18:01:04+00:00,1570110397369180161,"🔥 Puitbiomassi massiline põletamine süvendab kliimakriisi, hävitab elurikkust ning haavab enim just vaeseid ja marginaliseeritud inimesi. Euroopa Liit peab lõpetama sellele peale maksmise!

#mapakolmapäev 
#stopfakerenewables #standwithsápmi #protectforests
#climatecrisis

1/2 https://t.co/zFGgD8naMo",FFF_estonia,8,1
2022-08-27 17:36:01+00:00,1563581112701849601,Kvällshandlar på Coop. Expressens rubrik gör mig illamående. Med populismens enkla retorik gäller rättigheter alltid bara för den ena sidan. Tro inget annat. #StandwithSapmi,teaterchefenvbt,1,0
2022-08-12 21:54:06+00:00,1558210243355705346,"In Sweden politicians and Forest owners are hipocrites and lying bastards using greenwashing whilst extinguishing its indigenous People and its so-called ""beloved"" Nature. #skyddaskogen #Standwithsapmi https://t.co/7bkJ9VKpKD",publicaro,3,2
2022-08-12 07:14:42+00:00,1557988935749586945,"‘We borrow our lands from our children’: Sami say they are paying for Sweden going green. 60 years of logging &amp; clearing = forests rich in lichen, traditional grazing for reindeer, have declined by 71% in Sweden; https://t.co/MC03vFPhUV 
#NoMineInGállok #StandWithSápmi",skyddaskogen,47,25
2022-08-09 16:34:41+00:00,1557042696195301376,"Idag, den 9 augusti, är det Internationella Urfolksdagen!
#StandWithSápmi
#IndigenousDay
https://t.co/CFDpalkcoF",Superabderit,0,0
2022-06-19 06:45:09+00:00,1538412554044809218,"Sveriges motstånd mot lagen gör nu att det är osäkert om EU-länderna kan enas som planerat i slutet av juni.

#climatejustice #climatecrisis #humanrights #sápmi #standwithluoktamávas #standwithsápmi #fridaysforfuture #biodiversity #stopfakerenewables #lobby #lie #greenwashing",altosensibile,0,0
2022-06-03 13:53:10+00:00,1532722060593594370,"""Indigenous people in the Amazon and in the North of Sweden live the same reality: foreign compagnies denying their rights and existence"" #Stockholm50 #StandWithSapmi https://t.co/8QtSygL8AS",AWRaffoul,1,0
2022-04-22 07:05:53+00:00,1517399274421727232,"“This is land where my family have been since the iron age, and now, a windfarm with a life of about 25 to 30 years can force me from land where my ancestor put a name to all the mountains, to every river, and every creek.”

#StandWithSápmi #EarthDay #EarthDay22 #ForestRebellion",WoodlandDave,0,0
2022-04-22 07:02:20+00:00,1517398379235528710,"“The ordinary industry took some land, but the green industry wants to take even more, and we have no more land to spare. We have already passed the limit.”

#ForestRebellion #EarthDay #StandWithSápmi",WoodlandDave,0,0
2022-04-22 07:01:50+00:00,1517398254509461504,"“They want us to believe that the same industry that put us into the environmental crisis is going to get us out of it,” 

#ForestRebellion #EarthDay #StandWithSápmi",WoodlandDave,1,0
2022-04-22 06:57:32+00:00,1517397174308454402,"""Defending the land rights of the #Sami – semi-nomadic reindeer herders who are the EU’s only remaining #IndigenousPeoples – is fast becoming one of the big campaigning issues for [citizens] across #Europe"" 

#StandWithSápmi #EarthDay #EarthDay22 https://t.co/QjQcVJG3yS",WoodlandDave,4,3
2022-04-03 12:33:14+00:00,1510596284050288648,#standwithsápmi instead of using people to mine for energy example cole iron ore etc can't we just make people into power generators themselves by treadmills hooked up to generators and having people exercise to produce energy?,JoshuaSalom6,0,0
2022-04-01 16:51:03+00:00,1509936389076316163,"Climate Strike Week 43

#PeopleNotProfit #UprootTheSystem  #oceanazo #RepsolHazteCargo #StopEACOP #StopShell #ClimateActionNow #StandWithUkraine #StandWithSápmi 

@GretaThunberg @Fridays4future @fff_digital https://t.co/uuCJgpBXd2",thenerdium,1,1
2022-03-30 08:10:38+00:00,1509080648799211522,"Grön Ungdom kommer aldrig vara tysta när kortsiktiga vinster för ett korrupt och skattesmitande skurkföretag prioriteras över samers rättigheter. 

@ssu_sverige @lisamarialucia – var är era protester mot gruvan i Gállok?

#NoMineInGállok #StandWithSápmi 

https://t.co/SaIZcNSrTV",BeckaForsberg,20,6
2022-03-30 05:25:11+00:00,1509039010353659908,#sametinget har rätt grön omställning får inte bli grön kolonialism… #standwithsapmi https://t.co/L3aJIgJ8Jk,teaterchefenvbt,0,0
2022-03-26 07:03:27+00:00,1507614189086461952,GretaThunberg: RT @ExtinctionR_SV: Global Climate Strike Göteborg #StandwithSapmi #NoMineInGallok #FridaysForFuture https://t.co/xq2NakF18W,RobHoenen,1,0
2022-03-26 06:50:25+00:00,1507610909346312199,Global Klimatstrejk Göteborg 25 mars. #PeopleNotProfit #standwithsapmi @KlimatsamlGbg @FFF_Sweden @FFF_goteborg @klimatklubben @klimataktion #Gallok https://t.co/SSNv4TpPMC,Gertrud_I,9,3
2022-03-26 01:31:00+00:00,1507530525560512517,#StandWithSápmi https://t.co/SC5Wl3opom,AlltidFilip,0,0
2022-03-25 18:40:13+00:00,1507427149153812481,Global Climate Strike Göteborg #StandwithSapmi #NoMineInGallok #FridaysForFuture https://t.co/xFvorsDHe0,ExtinctionR_SV,703,177
2022-03-25 12:10:35+00:00,1507329094928769029,"Stort &lt;3 till alla som vill vara med och stoppa gruvan i Gállok! På bara 2 dagar har fler än 1 200 personer bidragit till vår insamling, som ska gå till att verka lokalt och regionalt för att gruvan inte ska bli verklighet. Bidra du med! https://t.co/YGum1qMiFu #StandwithSapmi",naturskyddsf,27,10
2022-03-25 09:45:38+00:00,1507292614176952327,"So true, @GretaThunberg! 
#StandWithSápmi https://t.co/ThPmm0FZK1",BrittaTabrit,1,1
2022-03-25 01:23:50+00:00,1507166335616401411,Ett parti som förstört #sapmi med sina vindkraftverk! #standwithsapmi @miljopartiet @mpsolna @mpSkovde @sapnorrbotten,CryptoInvestSWE,0,0
2022-03-24 13:58:45+00:00,1506993926695120900,"""Gruvan i Kallak ska ge jobb i 14 år. Denna svenska seger över naturen, urbefolkningen och förnuftet är så outhärdligt torftig."" #StandWithSápmi #NoMineInGállok",ExtinctionR_SV,9,6
2022-03-24 13:19:45+00:00,1506984114561470465,Det finns en specifikt svensk och specifikt socialdemokratisk korkadhet som @PoTidholm beskriver väl här. Inga fakta och inga resonemang tycks kunna tränga igenom fläskberget av knäsatta idéer. #StandwithSapmi https://t.co/P3Jr0PKtLA,gorelsan,2,0
2022-03-24 12:53:42+00:00,1506977556985221120,"(4/4)

SSU Örebro län står allierade med det samiska samhället. 

#StandWithSápmi #NoMineInGállok",SSUOrebroLan,2,0
2022-03-24 11:04:57+00:00,1506950189113921537,Enorma områden i #sapmi förstörs av vindkraftverk! Stoppa exploateringen! Hjälp till @FFF_Sweden ! #StandwithSapmi,CryptoInvestSWE,0,0
2022-03-23 21:46:30+00:00,1506749252629843970,"This is disgusting, how can the government do that?? #StandWithSápmi",ChaWonTaePavBen,1,1
2022-03-23 21:42:47+00:00,1506748315165147136,#StandWithSápmi,lan4zhui,1,0
2022-03-23 20:49:08+00:00,1506734814547877890,"Elin Anna Labba: Jag gråter när jag lyssnar på näringsministern https://t.co/QBJK9UizMW #gállok #kallak #StandWithSápmi
#NoMineInGállok",arctictrend,0,0
2022-03-23 19:55:32+00:00,1506721328048611334,"Sverige måste i sin lagtillämpning ta hänsyn till FN:s deklaration om urfolks rättigheter, men Svenska regeringen agerar som om urfolksrätten inte fanns. @AmnestySverige #Gállok #StandwithSápmi  https://t.co/VuxQb3gWf3",mseid,6,1
2022-03-23 17:51:02+00:00,1506689996606091266,this is a violation of human rights as well as damaging the environment and the future generations! this is not okay at all!! this is racism and discrimination of the Sami people! #StandWithSápmi,patricksflower,2,2
2022-03-23 16:52:20+00:00,1506675223852163085,#standwithsapmi,difvasterort172,2,0
2022-03-23 16:24:40+00:00,1506668262318354441,"@Ericson_ubbhult Din flock nedan visar bara hur hatet mot samer fortfarande frodas. Upphetsade likt rottweilers! Det är verkligen en skam för s.k. svenskar, därtill hatet mot Greta som verkligen är en nagel i ögat för alla som bara tänker på sig själva och sitt eget välbefinnande. #standwithsapmi",MsLouiseblues,3,0
2022-03-23 13:34:04+00:00,1506625327648460805,#StandwithSapmi,Jiimiiniiion,0,0
2022-03-23 12:02:22+00:00,1506602249610481666,".@GretaThunberg supports Sami right to land &amp; to herd reindeer (which they eat/milk) #StandWithSápmi 👍

But she's anti-livestock herding and wants people to feel guilty if they're not vegan👎

How can this be reconciled, esp. as some Sami don't have reindeer❓

@FFF_Sweden",StephenCorrySvl,8,6
2022-03-23 11:33:02+00:00,1506594867996151810,"Vansinnesprojekt – jag är heligt gud förbannad 
""Det är bedrövligt dåligt att man i något nostalgiskt skimmer försöker uppleva 1950-talets industrialism, spränga och förstöra natur"" - @tortage i @p4norrbotten 
#StandWithSápmi
#NoMineInGállok
https://t.co/smiL2cfosB",solhog,26,11
2022-03-23 11:21:40+00:00,1506592009263407109,"#StandWithSápmi
#NoMineInGállok
Juristen kritisk till villkoren för den tilltänkta gruvan i #Gállok: Som ett slag i magen 
""De har inte fört dialog med företrädare för samebyarna"", säger Jenny Wik Karlsson. - P4 Norrbotten https://t.co/PVMqKJ5XGj via @p4norrbotten",solhog,2,0
2022-03-23 11:15:14+00:00,1506590389163204608,"Sweden is - - still - - a colonial state 
#nomineingállok #standwithsápmi #Gállok #Sápmi https://t.co/RvwobKQ5tH",bertaflaquerm,2,1
2022-03-23 10:56:45+00:00,1506585736254038017,"The Sami have been herding reindeer in the north, across national boundaries, for millennia.

This mine and the #ClimateCrisis threaten their culture, heritage and livelihoods. Everyone should have the right to a sustainable environment. #StandWithSápmi @GretaThunberg https://t.co/U8kGWwGwjA",ejfoundation,3,4
2022-03-22 21:38:10+00:00,1506384766966317063,"@socialdemokrat varför??? Är verkligen klimathotet och miljön helt betydelselöst för er, är så jäkla besviken 😢 hoppet börjar försvinna nu, det känns inte som det finns någon framtid med sådana här politiker 
#StandwithSapmi #Gállok #sápmi",mammatill03,1,1
2022-03-22 21:26:17+00:00,1506381775421022209,"Det finns en KU anmälan mot Thorwaldsson för jäv. 
En minister som ""älskar gruvor"" kan inte ta opartiska beslut
#gallok #StandwithSapmi 
https://t.co/JSgdB1mGC2",Innovabo,2,1
2022-03-22 20:42:53+00:00,1506370855579885581,"Även dagar som dessa.

#NoMineInGallok #StandwithSapmi @miljopartiet",oskartagesson,2,0
2022-03-22 20:06:04+00:00,1506361588919541762,"@GretaThunberg Not the Swedish people, just the globalist leadership... 

Is it time to kick out the globalists now?

#StandwithSapmi",DalerSilfver,0,0
2022-03-22 19:44:04+00:00,1506356053939834892,"Sverige bland de länder som inte erkänt urfolkskonventionen ILO 169. 
Det är ju behändigt dagar som denna.

#StandWithSápmi #NoMineInGállok
#Gállok #Kallak
#svpol",SusWAndersson,1,2
2022-03-22 18:52:15+00:00,1506343011600502791,"Men för i jävla helvete kom igen nu #Sverige 

#StandwithSapmi #sapmi #Kallak #gallok #svpol",m4xim1l1an,2,2
2022-03-22 18:19:02+00:00,1506334651849359371,#StandwithSapmi #NoMineInGállok,yigiitacar,0,0
2022-03-22 17:20:45+00:00,1506319985249030154,Regeringen lyssnar inte på #indigenouspeople utan beviljar tillstånd för omstridd gruva i Kallak #stopecocidenow #standwithsapmì https://t.co/sYqbvRpW3b,publicaro,0,0
2022-03-22 16:24:24+00:00,1506305804806369284,"NEEEEEEJ!!!! 😱😱😱😱

#felbeslut #göromgörrätt #gallok #StandwithSapmi",teaterchefenvbt,3,0
2022-03-22 15:48:01+00:00,1506296648007364617,#StandwithSapmi,AgnesHendryckx,0,0
2022-03-22 15:30:57+00:00,1506292353186816013,Sverige gör sitt bästa för att bli av med techbolag och företagare och tänker att framtiden för landet är att gräva upp det via utländska gruvbolag - gärna som har sitt säte på ö-grupper i Västindien. Kongo-Kinshasa är förebilden. #StandwithSapmi,tbergbom,0,0
2022-03-22 15:24:38+00:00,1506290763180785673,"@susannasilfver Sweden today confirmed its shortsighted, racist, colonial and nature-hostile approach. Sweden pretends to be a leader for environment and human rights, but at home they violate indigenous rights and continue waging a war on nature. The world will remember this.#StandWithSápmi",bjernstad,0,0
2022-03-22 15:18:04+00:00,1506289111933591555,@lo_the_lynx #StandWithSapmi,SY28201479,0,0
2022-03-22 15:17:53+00:00,1506289066521907205,@GretaThunberg #StandWithSápmi Vansinnigt beslut och troligen massor av välriktade pengar som ligger bakom det,tbergbom,1,0
2022-03-22 15:12:05+00:00,1506287605645819921,"Absurt att detta får ske… 
#NoMineInGállok #StandWithSápmi",exhibfreedom,10,0
2022-03-22 15:03:19+00:00,1506285399328665632,"It’s clear that the Swedish government has chosen to prioritise financial interests over indigenous rights and environmental considerations. The exploitative colonial project continues. 
A disgrace. 
#StandWithSápmi 
#NoMineInGallok",lo_the_lynx,5,5
2022-03-22 15:02:20+00:00,1506285153668288515,Hemskt att ens moderparti tar koloniala och klimatförstörande beslut som detta! #StandWithSápmi,Noelstorm24,0,0
2022-03-22 14:49:00+00:00,1506281799357452302,"Gruvan måste stoppas.

#StandWithSápmi",miaingem,3,0
2022-03-22 14:17:42+00:00,1506273921351536647,This is devastating news #StandWithSápmi,ehelkernygren,5,0
2022-03-22 13:55:31+00:00,1506268337994715148,"Sirges sameby: Saknar ord – öppnar för exploateringar (via @omni_red)
Jag saknar också ord förutom dessa: 
#StandWithSápmi
#NoMineInGállok  https://t.co/iUXZMDWbi1",solhog,15,7
2022-03-22 13:43:04+00:00,1506265202853134339,"Dagens beslut är helt oacceptabelt. 

Medans svenska staten älskar att predika om att vara föregångare i mänskliga rättigheter fortsätter de att systematiskt förtrycka urfolket samerna. Dessa övergrepp måste få ett slut! 

#NoMineInGallok #standwithsapmi",AliceGimbro,1,0
2022-03-22 13:08:21+00:00,1506256467350990856,"🗣 SKAM (!) Sverige - beslutet om #Gállok är taget - av den koloniala, patriarkalisk kapitalistiska svenska staten - men kampen mot gruvan fortsätter #StandWithSápmi 🔥💜",bertaflaquerm,2,0
2022-03-22 13:07:01+00:00,1506256130942681088,"Regeringen sätter några skattesmitande gubbars vinstintressen framför samers rättigheter. 

Beslutet om Gállok är naturfientligt, nykolonialistiskt och rasistiskt. 

Gör om, gör rätt @socialdemokrat 

#NoMineInGállok
#StandWithSápmi",BeckaForsberg,118,32
2022-03-22 12:54:38+00:00,1506253016038625284,"#StandWithSápmi
#NoMineInGállok",solhog,2,3
2022-03-22 12:50:01+00:00,1506251854262505474,"än en gång gör Sverige det vi är bäst på, säljer ut en minoritets rättigheter för multinationella företags vinstmarginal.

#StandWithSápmi
#NoMineInGállok",skogsdjuret,9,4
2022-03-22 12:40:23+00:00,1506249430760144901,"Auch hier in Europa werden die Rechte indigener Völker missachtet und deren Existenz gefährdet, um wirtschaftliche Interessen durchzusetzen, die Umwelt und Klima schaden 👇🏻
#StandWithSápmi
#NoMineInGállok",amortentia_,5,1
2022-03-22 12:29:39+00:00,1506246729393442821,"#StandWithSápmi
#NoMineInGállok",FFF_Stockholm,4,1
2022-03-22 12:23:11+00:00,1506245100204175362,Sossarna älskar verkligen att köra över Sveriges urfolk 🙃  #StandWithSápmi,j_simonsson91,14,2
2022-03-22 12:21:59+00:00,1506244799376076802,"Sweden today confirmed its shortsighted, racist, colonial and nature-hostile approach. Sweden pretends to be a leader for environment and human rights, but at home they violate indigenous rights and continue waging a war on nature. The world will remember this.
#StandWithSápmi",GretaThunberg,4355,1209
2022-03-22 12:21:52+00:00,1506244769290326026,"Sjukt... Så sjukt...

#StandWithSápmi
#NoMineInGállok",amagnussonn,23,3
2022-03-22 12:20:50+00:00,1506244510250147840,"Regeringen har sagt ja till gruva i Gállok trots att samtliga berörda samebyar sagt tydligt nej!

Genom att säga ja till gruvan säger de nej till urfolks rättigheter, miljö, klimat och vår gemensamma framtid.

#StandWithSápmi
#NoMineInGállok https://t.co/G8Y2QZdydm",FFF_Sweden,628,256
