date,id,content,username,like_count,retweet_count
2023-03-02 17:55:33+00:00,1631352558945030144,"#Fosendommen slår fast at konsesjonen er ulovlig.
Likevel driver turbinene videre.
På tide med noen flere anmeldelser, kanskje?
Det er behov for en del rettslige presiseringer her.
Staten skal respektere domstolene.",midtimellom_mye,2,0
2023-03-02 17:53:52+00:00,1631352136050040852,Incredibly moving scenes in Oslo today - activists from the Sámi community blocking entrances to several government buildings in day 7 of a protest against a wind farm on their reindeer pastures. 500 days since the wind farm was ruled a human rights violation #Fosendommen https://t.co/oH3eZyUu8Y,raukarna,16,2
2023-03-02 17:46:07+00:00,1631350185321267200,"Norway's energy minister on Thursday apologised to Indigenous Sami groups for the construction of wind turbines on reindeer pastures, calling it a ""human rights violation"". #fosendommen  https://t.co/0vxzZZtyGK",gfouche,5,3
2023-03-02 17:13:57+00:00,1631342087110119424,"Jeg tipper Olje- og energiminister Terje Aasland i dag ønsker at han hadde fått ræva i gir litt tidligere. Hans somling med å ta tak i Fosendommen har skapt en uholdbar situasjon for ham som minister, det er tydelig at han ikke trives i denne rollen #dax18 #Fosendommen",Knuthov,7,2
2023-03-02 17:05:23+00:00,1631339934236790784,"Men Noreg ER allerede i ein situasjon der det pågår menneskerettsbrot, det er ikkje ein situasjon «vi prøver å unngå å havne i»
#fosendommen  #dax18",marithalc,2,0
2023-03-02 16:17:25+00:00,1631327862555918336,"Regjeringens forsøk på manøvrering og trenering av #Fosendommen må vurderes fra maktperspektiv, som politisk rådgiver Eirik Larsen på Sametinget beskriver knivskarpt. Se særlig punkt 5 og 6. https://t.co/v8fsDrQIIc",TrulsGulowsen,12,3
2023-03-02 16:08:43+00:00,1631325673255227400,Går det an å bli treigere enn ministerens «så raskt som mulig»? Og hvorfor nå og ikke før? #fosendommen #terjeaasland,SisselViramo,0,0
2023-03-02 16:05:49+00:00,1631324940719861768,"helt ærlig, @terjeaa og @oeddep, dere trengte ikke møte med @siljekarine for å beklage. Det burde ha blitt gjort for 507 dager! #fosendommen",gytbla,12,2
2023-03-02 16:00:02+00:00,1631323486797852673,"All kred til @NaturogUngdom, Ella Maria og @GretaThunberg og ungdom som reiser seg og protesterer.
Dere er inspirerende forbilder. Også for oss slitne gæmliser!
Uten dere ville ikke fjella fløtta seg.

Dere er fremtidens influencere! 👏💚💪
#Håp #Fosendommen",CSpange,61,5
2023-03-02 15:45:34+00:00,1631319848096497667,"Bra: Regjeringen beklager at den ugyldige konsesjonen krenker menneskerettighetene og tar selvkritikk på trenering av #Fosendommen 

Mindre bra: Uklart hva som skjer videre. Aasland vil fortsatt «utrede».  Ingen løfter om å stanse en eneste turbin. Mer politisk vilje trengs. https://t.co/qSAlZOQHc0",TrulsGulowsen,64,7
2023-03-02 15:35:21+00:00,1631317276107370496,"Näinhän se on, ja näinä aikoina näyttäytyy kipeällä tavalla. Mm case #Fosendommen tai  #saamelaiskäräjälaki",rauna_rahko,1,0
2023-03-02 15:32:08+00:00,1631316464916414466,"Kunnskapsgrunnlag, Terje Aasland #fosendommen

I 2016 skaffet Fosen Vind seg en forhåndstiltredelse for bygging, før erstatnings- og gyldighetsspørsmålet var avgjort i rettssystemet. De forsikret om at det hadde blitt gjennomført en Folkerettslig vurdering. &gt;&gt;",PreussErika,0,0
2023-03-02 15:25:55+00:00,1631314900654907393,"Kan samene flytte seg nå? #fosen
#Fosendommen",c7c0733266224ea,0,0
2023-03-02 15:22:39+00:00,1631314078185521152,"Samisk kirkeråd og Mellomkirkelig råd for Den norske kirke i felles uttalelse: – Regjeringen må umiddelbart komme med forslag til tiltak som retter opp uretten, og som gjenoppretter tilliten mellom den samiske befolkningen og staten. 
#Fosendommen 
https://t.co/u3143gwgOx https://t.co/cOhgK2cbpD",kirken,5,2
2023-03-02 15:21:35+00:00,1631313810941247490,Norsk politi hjelper myndighetene med å kontrollere menneskene og stoppe dem fra å spørre om deres rettigheter. Politiet vil alltid være en makthånd for staten. Det er en skam at dette skjer i et av de mest demokratiske landene på jorden. #Baajhvaerideårrodh #Fosendommen,Karim_Kiko,1,0
2023-03-02 15:18:33+00:00,1631313046713892865,"Hvis man bryter menneskerettighetene viser superenkel forskning at det tar ca 507 dager å beklage.

Man må jo tenke ut en setning eller to.....
#Fosendommen",CSpange,31,4
2023-03-02 15:04:32+00:00,1631309518494740480,"@anineki Fosen Vind DA er eid av Statkraft (52,1 %) Staten hevder de ikke er part i saken, regjeringsadvokaten representerte Fosen vind. Staten er majoritetseier. Man kan virkelig lure på hva konsekvensene av dette blir i fremtiden.  #OED #Fosendommen #Høyesterett https://t.co/FDRPRo5Fw5",WillyWonka_1000,8,1
2023-03-02 14:53:28+00:00,1631306735544573953,"@audunlysbakken Folk sier de ikke stoler på politikere, men enda verre kan det bli hvis vi heller ei kan stole på rettsvesenet. #Fosendommen",FP_Bergen,4,0
